"id","bank_id","base_rate","region_id","region_group","mortgage_type","real_estate_type","object_type","benefit_program","loan_term_min","loan_term_max","income_confirmation","loan_amount_min","loan_amount_max","down_payment_rate_min","down_payment_rate_max","has_life_insurance","is_not_citizen","employment_type","registration_type","is_active","created_at","shadow_id"
100696,4,5.60,{},regions,mortgage,{newBuilding},{flat},family,36,420,{confirmation},600000,12000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100696
601,4,14.15,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,36,420,{noConfirmation},300000,10000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100831
610,4,15.15,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},600000,50000000,10.00,14.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100844
611,4,15.15,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},300000,20000000,10.00,14.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100845
612,4,14.65,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},600000,50000000,15.00,19.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100846
613,4,14.65,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},300000,20000000,15.00,19.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100847
614,4,14.15,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},600000,50000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100848
615,4,14.15,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100849
616,4,15.15,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{noConfirmation},600000,30000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100850
617,4,15.15,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{noConfirmation},300000,10000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100851
618,4,15.05,"{1,4593,2,4588}",,refinancing,{secondary},{house},noProgram,36,420,{confirmation},600000,30000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100852
619,4,15.05,{},regions,refinancing,{secondary},{house},noProgram,36,420,{confirmation},300000,15000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100853
620,4,15.05,"{1,4593,2,4588}",,refinancing,{secondary},{house},noProgram,36,420,{noConfirmation},600000,30000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100854
621,4,15.05,{},regions,refinancing,{secondary},{house},noProgram,36,420,{noConfirmation},300000,15000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100855
622,4,15.15,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},600000,50000000,10.00,14.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100856
623,4,15.15,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},300000,20000000,10.00,14.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100857
100652,4,5.60,{},regions,refinancing,{newBuilding},{flat},family,36,420,{confirmation},300000,6000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100652
624,4,14.65,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},600000,50000000,15.00,19.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100858
625,4,14.65,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},300000,20000000,15.00,19.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100859
630,4,15.05,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,420,{confirmation},600000,30000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100864
631,4,15.05,{},regions,mortgage,{secondary},{house},noProgram,36,420,{confirmation},300000,15000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100865
632,4,15.05,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,420,{noConfirmation},600000,30000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100866
633,4,15.05,{},regions,mortgage,{secondary},{house},noProgram,36,420,{noConfirmation},300000,15000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100867
634,4,14.15,{},regions,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,36,420,{noConfirmation},300000,10000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100868
635,4,14.15,{},regions,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,36,420,{confirmation},300000,10000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100869
636,4,14.15,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,36,420,{confirmation},300000,10000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100830
641,4,5.60,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},family,36,420,{confirmation},600000,12000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100874
642,4,5.60,{},regions,mortgage,{houseBuilding},{house},family,36,420,{confirmation},300000,6000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100875
643,4,5.60,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},family,36,420,{noConfirmation},600000,12000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100876
644,4,5.60,{},regions,mortgage,{houseBuilding},{house},family,36,420,{noConfirmation},300000,6000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100877
645,4,4.60,{},regions_lte_million,mortgage,{houseBuilding},{house},it,36,420,{confirmation},600000,9000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100878
646,4,4.60,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,420,{confirmation},600000,18000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100879
647,4,4.60,{},regions_lte_million,mortgage,{houseBuilding},{house},it,36,420,{confirmation},600000,9000000,20.00,99.99,"{true,false}",{false},{businessOwner},"{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100880
648,4,4.60,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,420,{confirmation},600000,18000000,20.00,99.99,"{true,false}",{false},{businessOwner},"{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100881
100653,4,5.60,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,420,{noConfirmation},600000,12000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100653
100654,4,5.60,{},regions,refinancing,{newBuilding},{flat},family,36,420,{noConfirmation},300000,6000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100654
100655,4,4.60,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,420,{confirmation},600000,9000000,15.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100655
100656,4,4.60,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,420,{confirmation},600000,18000000,15.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100656
100659,4,4.60,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,420,{confirmation},600000,9000000,15.00,99.99,"{true,false}",{false},{businessOwner},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100659
100660,4,4.60,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,420,{confirmation},600000,18000000,15.00,99.99,"{true,false}",{false},{businessOwner},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100660
1445,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101817
1446,2,16.99,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000001,20000000,20.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101818
1447,2,17.49,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101819
1448,2,16.99,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000001,9000000,20.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101820
1449,2,17.99,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,30.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101821
1450,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000001,20000000,30.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101822
1451,2,17.99,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,30.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101823
1452,2,17.49,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000001,9000000,30.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101824
1453,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.01,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101825
1454,2,16.99,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000001,20000000,20.01,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101826
1455,2,17.49,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.01,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101827
935,1,4.80,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,15000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-10-05 03:00:00.000 +0300,101198
1456,2,16.99,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000001,9000000,20.01,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101828
1457,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,20000000,40.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101829
1458,2,17.49,{},regions,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,9000000,40.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101830
1459,2,17.49,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101831
1460,2,16.99,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000001,20000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101832
1461,2,17.49,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101833
1462,2,16.99,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000001,9000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101834
1463,2,17.49,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101835
1464,2,16.99,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000001,20000000,20.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101836
1465,2,17.49,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101837
1466,2,16.99,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000001,9000000,20.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101838
1467,2,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,30000000,20.01,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101839
1468,2,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,15000000,20.01,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101840
1469,2,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{confirmation},900000,30000000,20.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101841
1470,2,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,{confirmation},900000,15000000,20.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101842
1471,2,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{noConfirmation},900000,30000000,30.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101843
1472,2,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,{noConfirmation},900000,15000000,30.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101844
1473,2,7.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",900000,30000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101845
1474,2,7.99,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",900000,15000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101846
1475,2,7.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},900000,30000000,20.01,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101847
1476,2,7.99,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},900000,15000000,20.01,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101848
1477,2,7.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{noConfirmation},900000,30000000,30.01,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101849
1478,2,7.99,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{noConfirmation},900000,15000000,30.01,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101850
1479,2,6.00,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,30000000,20.01,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101851
1480,2,6.00,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,15000000,20.01,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101852
1481,2,6.00,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,30000000,20.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101853
1482,2,6.00,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,15000000,20.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101854
1498,6,7.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,"{confirmation,noConfirmation}",500000,12000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101871
1499,6,7.49,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,"{confirmation,noConfirmation}",500000,6000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101872
1500,6,7.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,{confirmation},500000,12000000,20.01,99.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101873
1501,6,7.49,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,{confirmation},500000,6000000,20.01,99.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101874
1502,6,7.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,{confirmation},500000,12000000,20.01,99.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101875
1503,6,7.49,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,{confirmation},500000,6000000,20.01,99.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101876
1504,6,7.49,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},governmentSupport2020,12,360,"{confirmation,noConfirmation}",500000,12000000,30.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101877
1505,6,7.49,{},regions,mortgage,{houseBuilding},{house},governmentSupport2020,12,360,"{confirmation,noConfirmation}",500000,6000000,30.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101878
1506,6,7.49,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},governmentSupport2020,12,360,{confirmation},500000,12000000,30.01,99.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101879
796,6,5.99,{},regions,mortgage,{newBuilding},{flat},family,12,360,{confirmation},500000,6000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101062
797,6,7.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,{confirmation},500000,12000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101063
798,6,7.49,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,{confirmation},500000,6000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101064
799,6,4.99,{},regions_lte_million,mortgage,{newBuilding},{flat},it,12,360,{confirmation},500000,9000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101059
800,6,4.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},it,12,360,{confirmation},500000,18000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101060
801,6,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,12,360,{confirmation},500000,12000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101061
802,6,5.99,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,12,360,{confirmation},500000,12000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101065
803,6,5.99,{},regions,refinancing,{newBuilding},{flat},family,12,360,{confirmation},500000,6000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101066
916,1,5.80,"{1,4593,2,4588}",,refinancing,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",600000,12000000,50.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-05 03:00:00.000 +0300,101179
917,1,5.80,{},regions,refinancing,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",600000,6000000,50.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-05 03:00:00.000 +0300,101180
918,1,5.80,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",600000,12000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-05 03:00:00.000 +0300,101181
919,1,5.80,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",600000,6000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-05 03:00:00.000 +0300,101182
920,1,5.80,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",600000,12000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-05 03:00:00.000 +0300,101183
921,1,5.80,{},regions,refinancing,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",600000,6000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-05 03:00:00.000 +0300,101184
