"id","bank_id","base_rate","region_id","region_group","mortgage_type","real_estate_type","object_type","benefit_program","loan_term_min","loan_term_max","income_confirmation","loan_amount_min","loan_amount_max","down_payment_rate_min","down_payment_rate_max","has_life_insurance","is_not_citizen","employment_type","registration_type","is_active","created_at","shadow_id","updated_at"
690,7,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",300000,12000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100945,2023-09-26 17:00:00.000 +0300
753,2,14.49,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,8000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100988,2023-09-28 16:00:03.000 +0300
754,2,15.49,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100989,2023-09-28 16:00:03.000 +0300
755,2,14.99,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100990,2023-09-28 16:00:03.000 +0300
756,2,15.49,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100991,2023-09-28 16:00:03.000 +0300
100637,4,7.60,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,420,{noConfirmation},600000,12000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100637,2023-04-04 18:18:03.000 +0300
100638,4,7.60,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,420,{noConfirmation},300000,6000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100638,2023-04-04 18:18:03.000 +0300
100645,4,5.60,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,420,{noConfirmation},600000,12000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100645,2023-04-04 18:18:03.000 +0300
100646,4,5.60,{},regions,mortgage,{newBuilding},{flat},family,36,420,{noConfirmation},300000,6000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100646,2023-04-04 18:18:03.000 +0300
691,7,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",300000,6000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100946,2023-09-26 17:00:00.000 +0300
693,7,5.00,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},300000,9000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100948,2023-09-26 17:00:00.000 +0300
694,7,14.90,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100949,2023-09-26 17:00:00.000 +0300
695,7,14.90,{},any,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},300000,50000000,15.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100950,2023-09-26 17:00:00.000 +0300
696,7,14.90,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},300000,50000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100951,2023-09-26 17:00:00.000 +0300
697,7,14.90,{},any,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},300000,20000000,15.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100952,2023-09-26 17:00:00.000 +0300
698,7,14.90,{},any,refinancing,{secondary},{house},noProgram,96,360,"{confirmation,noConfirmation}",600000,10000000,40.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100953,2023-09-26 17:00:00.000 +0300
699,7,14.90,{},any,refinancing,{newBuilding},"{flat,apartments}",noProgram,96,360,{confirmation},300000,50000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100954,2023-09-26 17:00:00.000 +0300
700,7,14.90,{},any,refinancing,{newBuilding},"{flat,apartments}",noProgram,96,360,{noConfirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100955,2023-09-26 17:00:00.000 +0300
701,7,14.90,{},any,mortgage,{secondary},{house},noProgram,96,360,"{confirmation,noConfirmation}",600000,10000000,40.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100956,2023-09-26 17:00:00.000 +0300
702,7,14.90,{},any,refinancing,{secondary},"{flat,apartments}",noProgram,96,360,{confirmation},300000,50000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100957,2023-09-26 17:00:00.000 +0300
703,7,14.90,{},any,refinancing,{secondary},"{flat,apartments}",noProgram,96,360,{noConfirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100958,2023-09-26 17:00:00.000 +0300
1492,6,19.90,{},any,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,12,360,{confirmation},500000,50000000,20.01,99.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101865,2023-11-21 16:00:00.000 +0300
1493,6,15.60,{},any,mortgage,{secondary},{house},noProgram,12,360,{confirmation},500000,20000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101866,2023-11-21 16:00:00.000 +0300
1494,6,4.99,{},regions_lte_million,mortgage,{newBuilding},{flat},it,12,360,{confirmation},500000,9000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101867,2023-11-21 16:00:00.000 +0300
1495,6,4.99,{},regions_gte_million,mortgage,{newBuilding},{flat},it,12,360,{confirmation},500000,18000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101868,2023-11-21 16:00:00.000 +0300
1496,6,4.99,{},regions_lte_million,mortgage,{houseBuilding},{house},it,12,360,{confirmation},500000,9000000,30.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101869,2023-11-21 16:00:00.000 +0300
1121,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,6000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101464,2023-11-03 19:00:00.000 +0300
1122,2,16.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},6000000,20000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101465,2023-11-03 19:00:00.000 +0300
822,5,15.00,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101085,2023-10-04 03:00:00.000 +0300
1123,2,17.49,{},regions,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,6000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101466,2023-11-03 19:00:00.000 +0300
1124,2,16.99,{},regions,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},6000000,9000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101467,2023-11-03 19:00:00.000 +0300
1125,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101468,2023-11-03 19:00:00.000 +0300
1126,2,16.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},6000000,20000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101469,2023-11-03 19:00:00.000 +0300
1388,1,5.80,{},regions,mortgage,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",600000,15000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-17 20:30:16.218 +0300,101778,2023-11-17 20:30:16.218 +0300
1389,1,5.80,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,{confirmation},600000,12000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-17 20:30:16.218 +0300,101779,2023-11-17 20:30:16.218 +0300
1390,1,5.80,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},600000,6000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-17 20:30:16.218 +0300,101780,2023-11-17 20:30:16.218 +0300
100669,4,12.65,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{noConfirmation},600000,30000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100669,2023-04-04 18:18:03.000 +0300
100670,4,12.65,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{noConfirmation},300000,10000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100670,2023-04-04 18:18:03.000 +0300
100671,4,13.55,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,420,{confirmation},600000,30000000,25.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100671,2023-04-04 18:18:03.000 +0300
1391,1,4.80,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,360,{confirmation},600000,30000000,30.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-17 20:33:21.761 +0300,101781,2023-11-17 20:33:21.761 +0300
1392,1,4.80,{},regions_lte_million,mortgage,{houseBuilding},{house},it,36,360,{confirmation},600000,15000000,30.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-17 20:33:21.761 +0300,101782,2023-11-17 20:33:21.761 +0300
1393,1,4.80,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,30000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-17 20:33:21.761 +0300,101783,2023-11-17 20:33:21.761 +0300
1394,1,4.80,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,15000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-17 20:33:21.761 +0300,101784,2023-11-17 20:33:21.761 +0300
1549,1,4.80,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",600000,30000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-04 18:00:00.000 +0300,101901,2023-12-04 18:00:00.000 +0300
1550,1,4.80,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",600000,15000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-04 18:00:00.000 +0300,101902,2023-12-04 18:00:00.000 +0300
826,5,15.20,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101089,2023-10-04 03:00:00.000 +0300
1128,2,16.99,{},regions,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},6000000,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101471,2023-11-03 19:00:00.000 +0300
1129,2,17.99,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101472,2023-11-03 19:00:00.000 +0300
1130,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,20000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101473,2023-11-03 19:00:00.000 +0300
1131,2,17.99,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101474,2023-11-03 19:00:00.000 +0300
1132,2,17.49,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101475,2023-11-03 19:00:00.000 +0300
1133,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,30.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101476,2023-11-03 19:00:00.000 +0300
1134,2,16.99,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,20000000,30.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101477,2023-11-03 19:00:00.000 +0300
1135,2,17.49,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,30.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101478,2023-11-03 19:00:00.000 +0300
1136,2,16.99,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,9000000,30.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101479,2023-11-03 19:00:00.000 +0300
1137,2,17.99,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,40.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101480,2023-11-03 19:00:00.000 +0300
1138,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,20000000,40.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101481,2023-11-03 19:00:00.000 +0300
1139,2,17.99,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,40.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101482,2023-11-03 19:00:00.000 +0300
1140,2,17.49,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,9000000,40.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101483,2023-11-03 19:00:00.000 +0300
1141,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},{flat},noProgram,36,360,{confirmation},900000,6000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101484,2023-11-03 19:00:00.000 +0300
1142,2,16.99,"{1,4593,2,4588}",,mortgage,{secondary},{flat},noProgram,36,360,{confirmation},6000000,20000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101485,2023-11-03 19:00:00.000 +0300
1143,2,17.49,{},regions,mortgage,{secondary},{flat},noProgram,36,360,{confirmation},900000,6000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101486,2023-11-03 19:00:00.000 +0300
1144,2,16.99,{},regions,mortgage,{secondary},{flat},noProgram,36,360,{confirmation},6000000,9000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101487,2023-11-03 19:00:00.000 +0300
844,5,14.50,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101107,2023-10-04 03:00:00.000 +0300
1145,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101488,2023-11-03 19:00:00.000 +0300
1146,2,16.99,"{1,4593,2,4588}",,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},6000000,20000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101489,2023-11-03 19:00:00.000 +0300
1147,2,17.49,{},regions,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101490,2023-11-03 19:00:00.000 +0300
1148,2,16.99,{},regions,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},6000000,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101491,2023-11-03 19:00:00.000 +0300
1149,2,17.99,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101492,2023-11-03 19:00:00.000 +0300
1150,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,20000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101493,2023-11-03 19:00:00.000 +0300
1151,2,17.99,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101494,2023-11-03 19:00:00.000 +0300
1152,2,17.49,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101495,2023-11-03 19:00:00.000 +0300
1153,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,40.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101496,2023-11-03 19:00:00.000 +0300
1154,2,16.99,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,20000000,40.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101497,2023-11-03 19:00:00.000 +0300
1155,2,17.49,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,40.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101498,2023-11-03 19:00:00.000 +0300
1156,2,16.99,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,9000000,40.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101499,2023-11-03 19:00:00.000 +0300
1157,2,17.99,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,50.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101500,2023-11-03 19:00:00.000 +0300
1158,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,20000000,50.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101501,2023-11-03 19:00:00.000 +0300
1159,2,17.99,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,50.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101502,2023-11-03 19:00:00.000 +0300
1160,2,17.49,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,9000000,50.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101503,2023-11-03 19:00:00.000 +0300
1161,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,30.00,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101504,2023-11-03 19:00:00.000 +0300
870,5,14.00,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},noProgram,36,360,{confirmation},500000,30000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101133,2023-10-04 03:00:00.000 +0300
1162,2,16.99,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,20000000,30.00,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101505,2023-11-03 19:00:00.000 +0300
1163,2,17.49,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,30.00,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101506,2023-11-03 19:00:00.000 +0300
1164,2,16.99,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,9000000,30.00,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101507,2023-11-03 19:00:00.000 +0300
1165,2,17.49,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,20000000,40.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101508,2023-11-03 19:00:00.000 +0300
1166,2,17.49,{},regions,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,9000000,40.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101509,2023-11-03 19:00:00.000 +0300
1167,2,17.49,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101510,2023-11-03 19:00:00.000 +0300
1168,2,16.99,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000000,20000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101511,2023-11-03 19:00:00.000 +0300
1169,2,17.49,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101512,2023-11-03 19:00:00.000 +0300
1170,2,16.99,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000000,9000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101513,2023-11-03 19:00:00.000 +0300
